,ROI,Max Drawdown,Win Percentage,Profit Factor,Expectancy
Python_Multi_Consolidated_20250726_161921_SENSEX 1146-1216 SL83%TP27%,-9455.105419999905,13592.062169999954,0.5609756097560976,0.6921661485174784,-115.3061636585353
Python_Multi_Consolidated_20250726_161921_SENSEX 1212-1412 SL107%,-6034.346909999911,16607.678909999933,0.5853658536585366,0.8864839371266957,-73.58959646341373
Python_Multi_Consolidated_20250726_161921_SENSEX 1150-1250 SL83%TP27%,-3293.028019999897,19657.351469999958,0.6463414634146342,0.9228557509787069,-40.15887829268161
Python_Multi_Consolidated_20250726_161921_SENSEX 1210-1310 SL107%,-5286.149999999919,13684.182999999975,0.6097560975609756,0.8252972630119383,-64.46524390243803
Python_Multi_Consolidated_20250726_161921_SENSEX 1206-1236 SL107%,-12800.360999999899,18869.466999999928,0.524390243902439,0.5916818431268044,-156.10196341463296
Python_Multi_Consolidated_20250726_161921_SENSEX 1214-1514 SL107%,-14683.726499999884,28548.40333999991,0.6097560975609756,0.8174657343927932,-179.0698353658522
Python_Multi_Consolidated_20250726_161921_SENSEX 1152-1352 SL83%TP27%,437.14550000009194,25451.37940999996,0.6341463414634146,1.0056391676527905,5.331042682928569
Python_Multi_Consolidated_20250726_161921_SENSEX 1204-1504 SL107%,-6447.179519999888,20363.873119999917,0.5975609756097561,0.9101820818715864,-78.62414048780352
Python_Multi_Consolidated_20250726_161921_SENSEX 1154-1454 SL83%TP27%,-20227.970749999895,42063.40685999994,0.5975609756097561,0.8159178710231214,-246.68257012195022
Python_Multi_Consolidated_20250726_161921_SENSEX 1202-1402 SL107%,-2071.1415299999016,13971.501999999984,0.5975609756097561,0.9575026376424184,-25.257823536584283
Python_Multi_Consolidated_20250726_161921_SENSEX 1200-1300 SL107%,-5572.187999999891,14683.966999999931,0.5975609756097561,0.8286693583610331,-67.95351219512065
Python_Multi_Consolidated_20250726_161921_SENSEX 1156-1226 SL83%TP27%,-15415.985189999907,19492.056199999948,0.5487804878048781,0.579886156909478,-187.99981939024286
Python_Multi_Consolidated_20250726_161921_SENSEX 1047-1447 SL107%,26350.22904000011,18970.040959999962,0.6463414634146342,1.4154532222834404,321.3442565853669
Python_Multi_Consolidated_20250726_161921_SENSEX 1216-1246 SL107%,-10443.349999999899,12602.577999999923,0.5365853658536586,0.6025211864560021,-127.35792682926697
Python_Multi_Consolidated_20250726_161921_SENSEX 1134-1434 SL83%TP27%,-2072.288889999894,27769.090159999956,0.5853658536585366,0.9793734774111645,-25.271815731706056
Python_Multi_Consolidated_20250726_161921_SENSEX 1232-1432 SL107%,-21691.837799999877,28073.813799999894,0.5609756097560976,0.6786556205226234,-264.5346073170715
Python_Multi_Consolidated_20250726_161921_SENSEX 1230-1330 SL107%,-4161.362549999895,15096.143549999975,0.6097560975609756,0.8728416092485636,-50.74832378048649
Python_Multi_Consolidated_20250726_161921_SENSEX 1136-1206 SL83%TP27%,11116.641230000112,4138.9581999999655,0.5121951219512195,1.83185707523338,135.56879548780623
Python_Multi_Consolidated_20250726_161921_SENSEX 1226-1256 SL107%,-6148.4949999998935,6949.267999999916,0.5365853658536586,0.7025925859998405,-74.98164634146212
Python_Multi_Consolidated_20250726_161921_SENSEX 1140-1240 SL83%TP27%,-8526.578539999895,20630.432019999957,0.6341463414634146,0.8329197388218145,-103.98266512195005
Python_Multi_Consolidated_20250726_161921_SENSEX 1224-1524 SL107%,-8362.045479999913,22890.03372999992,0.5975609756097561,0.889076354931443,-101.97616439024307
Python_Multi_Consolidated_20250726_161921_SENSEX 1222-1422 SL107%,-21532.136299999896,31718.233299999913,0.573170731707317,0.6702815434939584,-262.5870280487794
Python_Multi_Consolidated_20250726_161921_SENSEX 1142-1342 SL83%TP27%,8184.964930000094,30647.996519999957,0.5853658536585366,1.1192267663154232,99.81664548780589
Python_Multi_Consolidated_20250726_161921_SENSEX 1220-1320 SL107%,-1984.9797299999018,9620.447729999982,0.5853658536585366,0.9328642367716656,-24.207069878047662
Python_Multi_Consolidated_20250726_161921_SENSEX 1144-1444 SL83%TP27%,2898.6655900001,28066.544309999965,0.6219512195121951,1.0296841519036237,35.34958036585499
Python_Multi_Consolidated_20250726_161921_SENSEX 1256-1326 SL83%TP27%,-3210.0455599999045,7292.01555999992,0.573170731707317,0.8775037938807169,-39.14689707316961
Python_Multi_Consolidated_20250726_161921_SENSEX 916-946 SL83%TP27%,-9701.49553999987,20058.381019999895,0.45121951219512196,0.823477130550714,-118.31092121951076
Python_Multi_Consolidated_20250726_161921_SENSEX 927-1327 SL109%,25643.173690000098,16259.285949999985,0.5609756097560976,1.299090607619888,312.72163036585516
Python_Multi_Consolidated_20250726_161921_SENSEX 926-956 SL109%,-1807.936249999882,12926.504999999936,0.5,0.9601196804708365,-22.048003048778924
Python_Multi_Consolidated_20250726_161921_SENSEX 917-1317 SL83%TP27%,23715.845650000127,19763.672799999986,0.5609756097560976,1.194297319262186,289.21762987805005
Python_Multi_Consolidated_20250726_161921_SENSEX 924-1224 SL109%,38829.53137000013,16179.880399999978,0.6463414634146342,1.5437993517688706,473.5308703658553
Python_Multi_Consolidated_20250726_161921_SENSEX 920-1020 SL83%TP27%,35041.72489000013,19357.106409999968,0.5975609756097561,1.5708004243585423,427.3381084146356
Python_Multi_Consolidated_20250726_161921_SENSEX 922-1122 SL109%,35705.6386900001,14619.574559999994,0.6829268292682927,1.6109567438999406,435.4346181707331
Python_Multi_Consolidated_20250726_161921_SENSEX 920-1020 SL109%,11965.164130000125,15646.033099999973,0.6097560975609756,1.2178464016286452,145.91663573170888
Python_Multi_Consolidated_20250726_161921_SENSEX 922-1122 SL83%TP27%,-11787.855349999883,29553.733899999974,0.5487804878048781,0.8933227072070354,-143.754333536584
Python_Multi_Consolidated_20250726_161921_SENSEX 917-1317 SL109%,59883.263050000096,11363.400159999994,0.6097560975609756,1.817053665701631,730.2836957317083
Python_Multi_Consolidated_20250726_161921_SENSEX 924-1224 SL83%TP27%,20338.66099000012,24567.41841999993,0.573170731707317,1.1808707695375211,248.03245109756222
Python_Multi_Consolidated_20250726_161921_SENSEX 930-1030 SL109%,2168.2504500001137,9606.812549999955,0.5487804878048781,1.0457151705572807,26.44207865853798
Python_Multi_Consolidated_20250726_161921_SENSEX 916-920 SL83%TP27%,-19204.646899999876,20224.050499999885,0.3902439024390244,0.44778759428815834,-234.20301097560824
Python_Multi_Consolidated_20250726_161921_SENSEX 1426-1456 SL83%TP27%,5705.03429000009,8112.174919999985,0.5853658536585366,1.1944152419038712,69.57358890243995
Python_Multi_Consolidated_20250726_161921_SENSEX 944-1244 SL109%,27962.2008900001,13448.811899999986,0.6463414634146342,1.4320920479326982,341.00244987805024
Python_Multi_Consolidated_20250726_161921_SENSEX 942-1142 SL109%,24432.20184000011,12676.297299999991,0.6951219512195121,1.4819623882452757,297.95368097561106
Python_Multi_Consolidated_20250726_161921_SENSEX 1436-1506 SL83%TP27%,-15508.441739999904,22009.848089999945,0.524390243902439,0.5862874455631508,-189.1273382926817
Python_Multi_Consolidated_20250726_161921_SENSEX 940-1040 SL109%,-3276.8665999998775,21686.76919999995,0.5853658536585366,0.9324307395236404,-39.961787804876735
Python_Multi_Consolidated_20250726_161921_SENSEX 1446-1516 SL83%TP27%,-4238.0037699999,12618.182769999978,0.5,0.8820568594819745,-51.68297280487678
Python_Multi_Consolidated_20250726_161921_SENSEX 916-946 SL109%,-6227.835649999867,17532.2466499999,0.5121951219512195,0.8693711064731179,-75.94921524390088
Python_Multi_Consolidated_20250726_161921_SENSEX 937-1337 SL109%,23943.246560000127,16692.322259999943,0.5853658536585366,1.3054634155680946,291.99081170731847
Python_Multi_Consolidated_20250726_161921_SENSEX 936-1006 SL109%,-486.15794999988793,5931.283199999998,0.6219512195121951,0.9859747720032249,-5.928755487803585
Python_Multi_Consolidated_20250726_161921_SENSEX 1456-1525 SL83%TP27%,8395.817700000107,9256.474469999977,0.5121951219512195,1.3078003872071475,102.38802073170842
Python_Multi_Consolidated_20250726_161921_SENSEX 934-1234 SL109%,14524.893950000109,23443.20656999996,0.6097560975609756,1.184717861668091,177.1328530487816
Python_Multi_Consolidated_20250726_161921_SENSEX 932-1132 SL109%,10240.120380000106,17307.80690999999,0.5853658536585366,1.1681486084502841,124.8795168292695
Python_Multi_Consolidated_20250726_161921_SENSEX 916-920 SL109%,-18508.413049999876,19518.749049999875,0.3902439024390244,0.4460765879203831,-225.7123542682911
Python_Multi_Consolidated_20250726_161921_SENSEX 1406-1436 SL109%,-14511.717799999904,22498.58589999995,0.4634146341463415,0.5709475117218452,-176.97216829268186
Python_Multi_Consolidated_20250726_161921_SENSEX 1400-1500 SL109%,-16217.17404999989,20176.937049999913,0.5365853658536586,0.6962781800039577,-197.77041524390108
Python_Multi_Consolidated_20250726_161921_SENSEX 937-1337 SL83%TP27%,-17766.607149999883,45044.822669999936,0.4878048780487805,0.868834264075656,-216.66594085365705
Python_Multi_Consolidated_20250726_161921_SENSEX 1356-1426 SL109%,-6865.00505999988,15962.833059999939,0.5,0.7465133501963424,-83.71957390243756
Python_Multi_Consolidated_20250726_161921_SENSEX 940-1040 SL83%TP27%,3219.5277700001116,20836.690749999972,0.5609756097560976,1.0483536050242777,39.262533780489434
Python_Multi_Consolidated_20250726_161921_SENSEX 1350-1450 SL109%,-2062.06685999991,14187.974059999955,0.5487804878048781,0.9439992021139039,-25.147156829267146
Python_Multi_Consolidated_20250726_161921_SENSEX 1346-1416 SL109%,-11408.257349999893,17472.731349999944,0.5121951219512195,0.6084757860202844,-139.12508963414498
Python_Multi_Consolidated_20250726_161921_SENSEX 942-1142 SL83%TP27%,10643.698320000123,21084.574209999955,0.573170731707317,1.1320546657896893,129.80119902439128
Python_Multi_Consolidated_20250726_161921_SENSEX 1340-1440 SL109%,-3916.378009999882,13472.485049999936,0.5487804878048781,0.8939275221426144,-47.76070743902278
Python_Multi_Consolidated_20250726_161921_SENSEX 944-1244 SL83%TP27%,9874.761630000117,18813.61733999994,0.5487804878048781,1.0956630134299064,120.42392231707481
Python_Multi_Consolidated_20250726_161921_SENSEX 936-1006 SL83%TP27%,583.3610400001166,11952.239359999956,0.6341463414634146,1.012780119766262,7.114159024391711
Python_Multi_Consolidated_20250726_161921_SENSEX 1410-1510 SL109%,-702.542409999895,12817.844209999952,0.5365853658536586,0.9810932872155398,-8.567590365852368
Python_Multi_Consolidated_20250726_161921_SENSEX 926-956 SL83%TP27%,-1040.996629999895,11178.80858999997,0.4634146341463415,0.9801298200971241,-12.69508085365726
Python_Multi_Consolidated_20250726_161921_SENSEX 1456-1525 SL109%,6185.883000000102,6039.374999999978,0.524390243902439,1.2959455411631204,75.43759756097691
Python_Multi_Consolidated_20250726_161921_SENSEX 927-1327 SL83%TP27%,-9315.407599999891,30103.60997999993,0.5,0.9308922995186965,-113.60253170731607
Python_Multi_Consolidated_20250726_161921_SENSEX 1446-1516 SL109%,-3633.713349999909,8105.497599999983,0.5121951219512195,0.8803222257806562,-44.31357743902328
Python_Multi_Consolidated_20250726_161921_SENSEX 1436-1506 SL109%,-11247.334199999903,17216.22119999994,0.524390243902439,0.6444359329102718,-137.1626121951207
Python_Multi_Consolidated_20250726_161921_SENSEX 930-1030 SL83%TP27%,9448.7759700001,17172.927389999983,0.5853658536585366,1.1377050797294574,115.22897524390339
Python_Multi_Consolidated_20250726_161921_SENSEX 1426-1456 SL109%,-3181.2741999999116,9494.718199999937,0.5365853658536586,0.8748825310763304,-38.79602682926725
Python_Multi_Consolidated_20250726_161921_SENSEX 932-1132 SL83%TP27%,-12444.498419999876,38203.873299999905,0.5609756097560976,0.8820766638658383,-151.7621758536568
Python_Multi_Consolidated_20250726_161921_SENSEX 1420-1520 SL109%,14297.803000000094,5732.359449999993,0.573170731707317,1.462909489360871,174.3634512195133
Python_Multi_Consolidated_20250726_161921_SENSEX 1416-1446 SL109%,-4000.446999999903,9606.028999999955,0.5365853658536586,0.842453830346464,-48.785939024388995
Python_Multi_Consolidated_20250726_161921_SENSEX 934-1234 SL83%TP27%,-2712.570579999886,34103.03831999993,0.5487804878048781,0.9762605146309532,-33.080129024388725
Python_Multi_Consolidated_20250726_161921_SENSEX 946-1016 SL109%,-1253.5161099998859,8541.389109999982,0.573170731707317,0.9575596569370752,-15.286781829267
Python_Multi_Consolidated_20250726_161921_SENSEX 1420-1520 SL83%TP27%,15046.7089000001,9885.756719999985,0.5487804878048781,1.3301798132213554,183.49645000000123
Python_Multi_Consolidated_20250726_161921_SENSEX 1030-1130 SL107%,10622.040570000114,8710.641699999991,0.7195121951219512,1.411432623829113,129.53708012195256
Python_Multi_Consolidated_20250726_161921_SENSEX 1316-1346 SL83%TP27%,-14383.877249999894,16793.4549499999,0.47560975609756095,0.5552378756497961,-175.4131371951208
Python_Multi_Consolidated_20250726_161921_SENSEX 1027-1427 SL107%,26030.717870000117,20749.94709999995,0.6585365853658537,1.3778365071602596,317.4477789024403
Python_Multi_Consolidated_20250726_161921_SENSEX 1320-1420 SL83%TP27%,-24278.756079999886,28208.909129999895,0.524390243902439,0.6045254708458024,-296.0823912195108
Python_Multi_Consolidated_20250726_161921_SENSEX 1026-1056 SL107%,-8574.63414999988,17896.291149999946,0.5975609756097561,0.7202555740586465,-104.56870914633998
Python_Multi_Consolidated_20250726_161921_SENSEX 1024-1324 SL107%,20765.145650000108,18402.622349999976,0.6097560975609756,1.3693603879230583,253.23348353658662
Python_Multi_Consolidated_20250726_161921_SENSEX 1322-1522 SL83%TP27%,-16319.793659999901,30684.484109999918,0.573170731707317,0.8102683980117628,-199.0218739024383
Python_Multi_Consolidated_20250726_161921_SENSEX 1022-1222 SL107%,17825.140620000115,9676.089999999993,0.6219512195121951,1.3855860957317052,217.37976365853797
Python_Multi_Consolidated_20250726_161921_SENSEX 1326-1356 SL83%TP27%,-10344.844619999887,15174.861069999908,0.524390243902439,0.6370938665185975,-126.15664170731569
Python_Multi_Consolidated_20250726_161921_SENSEX 1020-1120 SL107%,6506.260850000107,10799.633199999957,0.6951219512195121,1.2006294696133686,79.34464451219628
Python_Multi_Consolidated_20250726_161921_SENSEX 1017-1417 SL107%,19840.9184400001,21026.992049999953,0.6585365853658537,1.2712835219689467,241.96242000000132
Python_Multi_Consolidated_20250726_161921_SENSEX 1032-1232 SL107%,16733.973770000113,12281.357149999989,0.6341463414634146,1.3840490566793147,204.07285085366027
Python_Multi_Consolidated_20250726_161921_SENSEX 1312-1512 SL83%TP27%,-27864.4862699999,35736.148339999934,0.5365853658536586,0.6876948191698912,-339.8108081707303
Python_Multi_Consolidated_20250726_161921_SENSEX 1046-1116 SL107%,4165.354000000099,3936.467999999982,0.6463414634146342,1.2450954767281535,50.79700000000125
Python_Multi_Consolidated_20250726_161921_SENSEX 1300-1400 SL83%TP27%,-5279.163249999893,14217.055339999926,0.5975609756097561,0.8942875407590448,-64.38003963414508
Python_Multi_Consolidated_20250726_161921_SENSEX 1044-1344 SL107%,30083.788500000115,8114.009299999987,0.6829268292682927,1.60245374864832,366.87546951219656
Python_Multi_Consolidated_20250726_161921_SENSEX 1042-1242 SL107%,12571.367570000113,11521.713199999984,0.6707317073170732,1.2651023293550614,153.3093606097574
Python_Multi_Consolidated_20250726_161921_SENSEX 1302-1502 SL83%TP27%,-8883.492979999875,28432.759599999925,0.5365853658536586,0.888061415873036,-108.33528024390091
Python_Multi_Consolidated_20250726_161921_SENSEX 1040-1140 SL107%,2719.547550000111,7301.069999999987,0.6463414634146342,1.0900200003267444,33.1652140243915
Python_Multi_Consolidated_20250726_161921_SENSEX 1306-1336 SL83%TP27%,-14702.955799999881,18947.215899999897,0.5487804878048781,0.5484670611796231,-179.30433902438875
Python_Multi_Consolidated_20250726_161921_SENSEX 1037-1437 SL107%,20374.423240000102,12167.881349999974,0.6097560975609756,1.2841616466009242,248.46857609756216
Python_Multi_Consolidated_20250726_161921_SENSEX 1036-1106 SL107%,-7838.832299999898,10775.825599999964,0.6219512195121951,0.7152329677926352,-95.59551585365725
Python_Multi_Consolidated_20250726_161921_SENSEX 1310-1410 SL83%TP27%,-27103.142819999917,31200.286919999922,0.524390243902439,0.5219591419268232,-330.52613195121836
Python_Multi_Consolidated_20250726_161921_SENSEX 1034-1334 SL107%,14143.077270000122,13850.773449999935,0.6463414634146342,1.2476006838323452,172.47655207317223
Python_Multi_Consolidated_20250726_161921_SENSEX 1330-1430 SL83%TP27%,-12241.84586999989,20706.60652999995,0.5365853658536586,0.7662590115796489,-149.29080329268146
Python_Multi_Consolidated_20250726_161921_SENSEX 1016-1046 SL107%,-13439.293949999863,25487.78694999995,0.6097560975609756,0.6780006805923391,-163.89382865853503
Python_Multi_Consolidated_20250726_161921_SENSEX 1000-1100 SL107%,-3494.0053499999017,22252.44834999996,0.5853658536585366,0.918985752280953,-42.609821341462236
Python_Multi_Consolidated_20250726_161921_SENSEX 1400-1500 SL83%TP27%,-782.8443399998939,19566.715419999946,0.524390243902439,0.9858599121311213,-9.546882195120588
Python_Multi_Consolidated_20250726_161921_SENSEX 957-1357 SL109%,11813.770070000122,23433.47981999995,0.5853658536585366,1.1492579156105724,144.07036670731816
Python_Multi_Consolidated_20250726_161921_SENSEX 1406-1436 SL83%TP27%,-12365.387539999896,22467.53541999995,0.5,0.647866974259518,-150.7974090243889
Python_Multi_Consolidated_20250726_161921_SENSEX 956-1026 SL109%,-6948.42599999988,9114.569999999894,0.4878048780487805,0.7692712293483382,-84.73690243902291
Python_Multi_Consolidated_20250726_161921_SENSEX 954-1254 SL109%,10577.857190000113,22572.500009999952,0.6463414634146342,1.1455431295967105,128.99825841463542
Python_Multi_Consolidated_20250726_161921_SENSEX 1410-1510 SL83%TP27%,-21048.102099999884,30012.172129999944,0.5,0.669481877912986,-256.6841719512182
Python_Multi_Consolidated_20250726_161921_SENSEX 952-1152 SL109%,18561.156890000104,10904.076999999992,0.6951219512195121,1.3789840790526187,226.35557182926925
Python_Multi_Consolidated_20250726_161921_SENSEX 1416-1446 SL83%TP27%,619.8596000000963,11447.038249999958,0.524390243902439,1.020125171400188,7.559263414635268
Python_Multi_Consolidated_20250726_161921_SENSEX 950-1050 SL109%,-9227.042699999878,27768.096699999944,0.5853658536585366,0.8227609676939016,-112.52491097560858
Python_Multi_Consolidated_20250726_161921_SENSEX 947-1347 SL109%,48743.93089000012,11834.780849999988,0.6341463414634146,1.81146000098219,594.4381815853674
Python_Multi_Consolidated_20250726_161921_SENSEX 1002-1202 SL107%,25791.9599500001,8948.276249999995,0.6707317073170732,1.6666748153004274,314.5360969512208
Python_Multi_Consolidated_20250726_161921_SENSEX 1356-1426 SL83%TP27%,-2738.205719999886,11564.904819999943,0.5365853658536586,0.9129166054872041,-33.39275268292556
Python_Multi_Consolidated_20250726_161921_SENSEX 1336-1406 SL83%TP27%,-9561.317769999907,12795.07028999998,0.5365853658536586,0.6884131919325704,-116.60143621951096
Python_Multi_Consolidated_20250726_161921_SENSEX 1014-1314 SL107%,26818.71612000011,16604.778329999946,0.5975609756097561,1.480416547492463,327.0575136585377
Python_Multi_Consolidated_20250726_161921_SENSEX 1012-1212 SL107%,27070.246000000112,8737.318999999992,0.6707317073170732,1.6687866211082296,330.1249512195137
Python_Multi_Consolidated_20250726_161921_SENSEX 1340-1440 SL83%TP27%,-2373.3814099998835,12272.700399999956,0.573170731707317,0.9502841538002773,-28.943675731705866
Python_Multi_Consolidated_20250726_161921_SENSEX 1010-1110 SL107%,206.67002000011144,17786.321629999948,0.5975609756097561,1.0052761343976495,2.5203660975623734
Python_Multi_Consolidated_20250726_161921_SENSEX 1346-1416 SL83%TP27%,-3050.434139999894,10463.970949999975,0.5487804878048781,0.8996038151007998,-37.20041634146207
Python_Multi_Consolidated_20250726_161921_SENSEX 1007-1407 SL107%,22371.228090000106,16516.275649999952,0.6097560975609756,1.326081222320109,272.81985475609883
Python_Multi_Consolidated_20250726_161921_SENSEX 1006-1036 SL107%,-6464.434249999869,15958.488099999951,0.5609756097560976,0.8028081178328461,-78.8345640243885
Python_Multi_Consolidated_20250726_161921_SENSEX 1350-1450 SL83%TP27%,-7413.283829999909,17262.85317999992,0.5487804878048781,0.8614893017253824,-90.40590036585263
Python_Multi_Consolidated_20250726_161921_SENSEX 1004-1304 SL107%,13875.732850000117,15675.906899999958,0.6219512195121951,1.219439882453365,169.21625426829416
Python_Multi_Consolidated_20250726_161921_SENSEX 1110-1210 SL83%TP27%,489.5068000001065,18772.79397999994,0.6951219512195121,1.011569296802237,5.969595121952466
Python_Multi_Consolidated_20250726_161921_SENSEX 1330-1430 SL107%,-11429.098349999893,20795.975149999947,0.5487804878048781,0.727563442807429,-139.37924817073025
Python_Multi_Consolidated_20250726_161921_SENSEX 1134-1434 SL115%,11982.995900000096,19888.428749999955,0.6341463414634146,1.1910689479925265,146.13409634146478
Python_Multi_Consolidated_20250726_161921_SENSEX 920-1020 SL78%TP67%,25555.881640000123,11555.057219999979,0.6219512195121951,1.6161425256844622,311.65709317073316
Python_Multi_Consolidated_20250726_161921_SENSEX 1132-1332 SL115%,11566.585000000103,13476.009999999971,0.6585365853658537,1.2623071767841028,141.05591463414783
Python_Multi_Consolidated_20250726_161921_SENSEX 1130-1230 SL115%,-2233.875999999894,15675.631999999929,0.5975609756097561,0.9370640247942095,-27.242390243901184
Python_Multi_Consolidated_20250726_161921_SENSEX 922-1122 SL78%TP67%,26383.570240000106,12498.731369999983,0.6463414634146342,1.4235148621386593,321.7508565853674
Python_Multi_Consolidated_20250726_161921_SENSEX 1126-1156 SL115%,7.3340000001053625,5986.741999999944,0.573170731707317,1.0004339567936726,0.08943902439148133
Python_Multi_Consolidated_20250726_161921_SENSEX 924-1224 SL78%TP67%,31362.477850000127,18900.009189999986,0.573170731707317,1.4322935516849802,382.46924207317215
Python_Multi_Consolidated_20250726_161921_SENSEX 1124-1424 SL115%,5074.838000000127,18025.428249999957,0.6341463414634146,1.0758771760044714,61.888268292684415
Python_Multi_Consolidated_20250726_161921_SENSEX 1122-1322 SL115%,9115.31850000011,12423.149999999969,0.6585365853658537,1.207468132022555,111.16242073170883
Python_Multi_Consolidated_20250726_161921_SENSEX 926-956 SL78%TP67%,-1823.775049999886,11427.969599999935,0.4878048780487805,0.95949694400784,-22.241159146340124
Python_Multi_Consolidated_20250726_161921_SENSEX 1120-1220 SL115%,-6813.2294999998885,14447.733999999902,0.573170731707317,0.8262419922233887,-83.08816463414502
Python_Multi_Consolidated_20250726_161921_SENSEX 917-1317 SL78%TP67%,79021.9524100001,17948.6034,0.6097560975609756,2.316384650306584,963.6823464634156
Python_Multi_Consolidated_20250726_161921_SENSEX 1136-1206 SL115%,1049.1080000001136,6083.972999999932,0.47560975609756095,1.066127306606372,12.794000000001375
Python_Multi_Consolidated_20250726_161921_SENSEX 1154-1454 SL115%,-5227.993999999909,21183.55674999993,0.6097560975609756,0.9289393507672538,-63.75602439024294
Python_Multi_Consolidated_20250726_161921_SENSEX 1152-1352 SL115%,-2603.833749999897,18589.39174999992,0.6585365853658537,0.9494458499297355,-31.754070121950008
Python_Multi_Consolidated_20250726_161921_SENSEX 1446-1516 SL78%TP67%,-1160.8103499999108,8735.161999999984,0.5121951219512195,0.9583783366394436,-14.156223780486755
Python_Multi_Consolidated_20250726_161921_SENSEX 1150-1250 SL115%,-1697.4859999998932,14784.212999999952,0.6097560975609756,0.9517207726025683,-20.701048780486587
Python_Multi_Consolidated_20250726_161921_SENSEX 1456-1525 SL78%TP67%,6185.883000000102,6039.374999999978,0.524390243902439,1.2959455411631204,75.43759756097691
Python_Multi_Consolidated_20250726_161921_SENSEX 1146-1216 SL115%,-8175.6559999998935,12629.819999999912,0.5365853658536586,0.6926355445557394,-99.7031219512181
Python_Multi_Consolidated_20250726_161921_SENSEX 927-1327 SL78%TP67%,23174.541940000112,23517.514169999984,0.524390243902439,1.2997718013298587,282.6163651219524
Python_Multi_Consolidated_20250726_161921_SENSEX 1144-1444 SL115%,7504.190650000108,17192.080599999925,0.6219512195121951,1.1159976104450127,91.51452012195273
Python_Multi_Consolidated_20250726_161921_SENSEX 916-920 SL78%TP67%,-19306.332799999873,20316.668799999876,0.3902439024390244,0.4356725962250521,-235.44308292682769
Python_Multi_Consolidated_20250726_161921_SENSEX 1142-1342 SL115%,4514.548150000091,14456.33699999997,0.5975609756097561,1.0937298865752698,55.05546524390343
Python_Multi_Consolidated_20250726_161921_SENSEX 916-946 SL78%TP67%,-9146.028019999867,16709.0451199999,0.5,0.8221280257364928,-111.53692707316907
Python_Multi_Consolidated_20250726_161921_SENSEX 1140-1240 SL115%,-8521.444999999889,18079.79899999992,0.6097560975609756,0.7869762197280693,-103.92006097560841
Python_Multi_Consolidated_20250726_161921_SENSEX 1117-1517 SL115%,10677.755900000113,18687.541749999975,0.6219512195121951,1.1465150316957295,130.21653536585495
Python_Multi_Consolidated_20250726_161921_SENSEX 940-1040 SL78%TP67%,235.30690000011668,17209.79569999995,0.5853658536585366,1.0052308745278267,2.8695963414645576
Python_Multi_Consolidated_20250726_161921_SENSEX 1100-1200 SL115%,7931.559000000113,7134.685999999983,0.6219512195121951,1.3143549165254544,96.72632926829408
Python_Multi_Consolidated_20250726_161921_SENSEX 1057-1457 SL115%,-6044.912949999891,24110.847999999965,0.5853658536585366,0.9296038927695717,-73.71845060975488
Python_Multi_Consolidated_20250726_161921_SENSEX 942-1142 SL78%TP67%,8390.269230000102,19247.623049999955,0.6463414634146342,1.1318392190818611,102.32035646341615
Python_Multi_Consolidated_20250726_161921_SENSEX 1056-1126 SL115%,3204.2710000001007,4364.264999999981,0.6463414634146342,1.1670491772767952,39.076475609757296
Python_Multi_Consolidated_20250726_161921_SENSEX 944-1244 SL78%TP67%,5592.613410000107,20374.19961999996,0.5487804878048781,1.0768971321066942,68.2026025609772
Python_Multi_Consolidated_20250726_161921_SENSEX 1054-1354 SL115%,22824.438650000106,10087.93199999999,0.7073170731707317,1.5098293945255605,278.3468128048793
Python_Multi_Consolidated_20250726_161921_SENSEX 1052-1252 SL115%,17055.004000000117,11258.59899999996,0.6951219512195121,1.4232137252136863,207.98785365853774
Python_Multi_Consolidated_20250726_161921_SENSEX 946-1016 SL78%TP67%,1693.0212800001123,6013.328899999983,0.573170731707317,1.063672745080608,20.646600975610966
Python_Multi_Consolidated_20250726_161921_SENSEX 1050-1150 SL115%,8879.681000000117,7741.748999999988,0.6707317073170732,1.3565772207959346,108.28879268292837
Python_Multi_Consolidated_20250726_161921_SENSEX 947-1347 SL78%TP67%,15609.458770000121,18555.607689999953,0.5365853658536586,1.2000195559275675,190.3592532926848
Python_Multi_Consolidated_20250726_161921_SENSEX 1102-1302 SL115%,2139.7627500001154,12209.603999999965,0.6585365853658537,1.0427741910634842,26.094667682928502
Python_Multi_Consolidated_20250726_161921_SENSEX 937-1337 SL78%TP67%,-11932.109799999887,42110.20136999995,0.524390243902439,0.8812453526425428,-145.51353414634013
Python_Multi_Consolidated_20250726_161921_SENSEX 1116-1146 SL115%,-3901.5799999998862,6228.4899999999225,0.5121951219512195,0.7958101830929954,-47.580243902437644
Python_Multi_Consolidated_20250726_161921_SENSEX 930-1030 SL78%TP67%,1584.180630000108,10519.33521999999,0.5487804878048781,1.032994393837587,19.31927597561105
Python_Multi_Consolidated_20250726_161921_SENSEX 1114-1414 SL115%,723.7709000000991,17620.102249999978,0.6219512195121951,1.010553383610822,8.826474390244925
Python_Multi_Consolidated_20250726_161921_SENSEX 932-1132 SL78%TP67%,-3299.9411099998974,17055.612019999993,0.573170731707317,0.9545933688529564,-40.24318426829143
Python_Multi_Consolidated_20250726_161921_SENSEX 1112-1312 SL115%,10858.501000000093,11513.178999999993,0.6219512195121951,1.2635235934591817,132.42074390244017
